id,name,city,address_1,address_2,lat,lon
4036252,"Victoria Park Plaza, 239 Vauxhall Bridge Road","London","London, SW1V 1EQ",,51.494156,-0.141506
409450,"The Antelope","London","22-24 Eaton Terrace","SW1W 8EZ",51.496212,-0.150197
4127832,"Holborn House VIP Club","London","266-267 High Holborn,",,51.517967,-0.116584
4218432,"Queen Mary University Room 113a,","London","Bancroft Building, London E1 4NS",,51.525719,-0.047924
4327622,"The Centre for Creative Collaboration","London","16 Acton Street, WC1X 9NG",,51.52874,-0.116528
4337372,"Webinar - Online","London","London",,51.500153,-0.126236
4343292,"Apple Retail Store","London","235 Regent Street, W1B 2EL",,51.514339,-0.141787
4596962,"The Innovation Warehouse","London","1 East Poultry Avenue",,51.518719,-0.10263
4763082,"10gen","London","Suite 115, 200 Aldersgate Street, EC1A 4HD",,51.518219,-0.097069
4817342,"Skills Matter","London","116-120 Goswell Road London, EC1V 7DP United Kingdom",,51.524509,-0.099154
4817682,"Rangespan Offices","London","W2 1FT",,51.517506,-0.177439
4842202,"The Knights Templar","London","95 Chancery Lane, WC2A 1DT",,51.515457,-0.112059
5050822,"UCL Roberts 106","London","Roberts Building, Torrington Place, WC1E 7JE",,51.521744,-0.134188
517314,"Skills Matter Limited","London","1 Sekforde Street",,51.524506,-0.104589
5254412,"Queen Mary University","London","Room FB 2.40 in the Francis Bancroft Building, London, E1 4NS",,51.523411,-0.040532
5254692,"The White Lion","London","37 Central Street, City Road, London, EC1V 8AB",,51.518974,-0.104858
5309102,"TIMGroup (formerly YouDevise)","London","3 Copthall Avenue, EC2R 7BH, London",,51.515545,-0.087669
535419,"Sun Microsystems Ltd","London","Regis House, 45 King William Street",,51.52,-0.1
545413,"The Horse and Groom","London","128 Great Portland St",,51.519987,-0.14267
5579032,"Eight Moorgate","London","London EC2A 2BX ",,51.521568,-0.08413
5588392,"Skills Matter","London","116-120 Goswell Road London, EC1V 7DP",,51.524506,-0.099152
5631802,"Innovation Warehouse","EC1A 9PT","1 East Poultry Avenue, 1st Floor","1 East Poultry Avenue",51.51872,-0.102631
5698342,"IPC Media Building (Bluefin)","SE1 0SU","110 Southwark Street",,51.505924,-0.100221
5775322,"Media Science","London","53 Frith St, Soho, London, W1D 4SN",,51.513718,-0.13202
599764,"JWUG ","London","PLEASE SEE END OF MEETING DESCRIPTION FOR LOCATION DETAILS",,51.500153,-0.126236
606989,"Lowlander Cafe","London","20, Creechurch Lane, London EC3 5AY",,51.52,-0.1
611352,"London Geek Nights","London","168 High Holborn","9th Floor, Berkshire House",51.515856,-0.125975
6143962,"Forward Internet Group","London","Floor 2, Centro 3, 19 Mandela Street, NW1",,51.537804,-0.136739
6216252,"University College London","London","Gower Street, WC1E 6BT",,51.522053,-0.132362
625278,"Montagu Pyke","London","105-107 Charing Cross Road",,51.512653,-0.12882
628729,"Doggett's","London","1 Blackfriars Bridge","SE1 9UD ",51.508457,-0.1049
628729,"Doggett's","London","1 Blackfriars Bridge","SE1 9UD ",51.51102,-0.104256
6293062,"Earls Court 2","London","Warwick Rd, SW5 9TA",,51.490124,-0.195271
6371982,"1.15 Bancroft Building, Queen Mary, University of London","E1 4NS","London",,51.523411,-0.040532
6519152,"Techhub @ Campus","London EC2A 4BX","4-5 Bonhill St",,51.522713,-0.08535
6525682,"Campus London","London","4-5 BONHILL STREET LONDON EC2A 4BX",,51.522724,-0.084817
6530092,"Shakespears Head - Holborn","London","64-68 Kingsway - WC2B 6BG","Holborn",51.515618,-0.119158
6591392,"Duke and Duchess","London, EC4V 5BR","2/3 Creed Lane,",,51.51342,-0.10119
6617232,"HUB WESTMINSTER","London","New Zealand House","80 Haymarket",51.507789,-0.131651
6738442,"UCL, Malet Place Engineering Building 1.02","WC1E 6BT","Gower Street, London",,51.521782,-0.132372
6741752,"TIM Group","London","3 Copthall Avenue, EC2R 7BH",,51.515968,-0.087815
6775182,"Concrete (below Pizza East), Lower Ground Floor, 56 Shoreditch High Street London, E1 6JJ","London","Lower Ground Floor, 56 Shoreditch High Street London, E1 6JJ",,51.524128,-0.076224
6777292,"Mozilla","London","Mozilla, Floor 3, 101 St Martin's Ln","WC2N 4AZ",51.51026,-0.12705
680180,"Tower Bridge","London","Tower Hill Terrace",,51.50954,-0.076599
681899,"UCL university, Garwood Lecture Theatre","London","Gower Street WC1E 6BT",,51.522451,-0.132625
683253,"Adobe Regents Park Office","London","12 Park Crescent",,51.522884,-0.146312
683594,"The Square Pig, Holborn","London","30/32 Procter Street, WC1R 4QG",,51.518983,-0.11964
6858902,"Google Campus","London","4-5 BONHILL STREET LONDON EC2A 4BX",,51.522724,-0.084817
6858912,"Google Campus","London","4-5 Bonhill Street, London, EC2A 4BX",,51.522724,-0.084817
690383,"Conway Hall","London","25 Red Lion Square ","WC1R 4RL",51.51952,-0.118572
6931892,"Park Plaza Westminster Bridge Hotel","London SE1 7 UT","200 Westminster Bridge Road",,51.501411,-0.117241
6974102,"UCL, Darwin Building, University College London, Gower Street ","London","University College London, Gower Street, London WC1E",,51.524536,-0.134037
6996362,"Regus ","London","1 Northumberland Avenue, Trafalgar Square, London, WC2N 5BW",,51.507103,-0.125636
7018282,"4-5 BONHILL STREET","London","EC2A 4BX",,51.522572,-0.0855
710657,"Princess Louise Pub","Holborn","208 High Holborn",,51.517424,-0.121685
7116402,"Jewel St Pauls","London","130 Wood Street, EC2V 6DL London",,51.514511,-0.094657
7131842,"Moz Space","London","101 St. Martins Lane Suite 300",,51.510262,-0.12705
713623,"ThoughtWorks UK Office","London","168 High Holborn","9th Floor, Berkshire House",51.515856,-0.125975
7154122,"Google Campus, "," LONDON ","4-5 BONHILL STREET, EC2A 4BX",,51.522713,-0.08535
716492," Doggetts Coat and Badge","London","1 Blackfriars Bridge","SE1 9UD",51.511022,-0.104256
7169472,"Business Design Centre","London","52 Upper Street, Islington, London N1 0QH",,51.535286,-0.105164
7219122,"Blake Hall College","London","Surrey Quays Road SE16 2XU",,51.496822,-0.051113
733330,"Theodore Bullfrog","London","26 John Adam Street   London   WC2N 6HL","(next to Charing X Station)",51.50878,-0.123749
733556,"The Pembury Tavern ","London","90 Amhurst Rd","E8 1JH",51.553086,-0.066993
7382392,"SkillsMatter eXchange","London","116-120 Goswell Road London, EC1V 7DP",,51.524506,-0.099152
742447,"Nordic Bar","London","25 Newman St","(just off Oxford street to the North)",51.517805,-0.135793
7490452,"Method","London","The Tea Building, Studio 7.01 56 Shoreditch High Street ",,51.524128,-0.076224
7494922,"Cedar Room, MWB Business Exchange,","London","88 Kingsway, London WC2B 6AA",,51.517193,-0.119997
751305,"The Wheatsheaf","London","25 Rathbone Pl",,51.517685,-0.134118
7595422,"Badoo's offices","London","Medius House, 2 Sheraton Street, W1F 8BH",,51.514889,-0.134692
76192,"Pied Bull Court","London","Galen Place, London, WC1A 2JR",,51.516747,-0.12719
764371,"Lord’s Cricket Ground","London","St John's Wood Rd",,51.527965,-0.173441
7706602,"The Blacksmith Arms","St Albans","56, St Peters Street",,51.755116,-0.335935
772127,"The Green","London","29 Clerkenwell Green",,51.522611,-0.106347
780879,"Old Crown Pub","London","33 New Oxford St","WC1A 1BH",51.517099,-0.125057
7830522,"Qubit","London, W1F 8HT","20 Broadwick Street",,51.513691,-0.1354
8004692,"Centre For Creative Collaboration","London WC1X 9NG","16 Acton Street",,51.528782,-0.1165
8023572,"Opengamma","London","185 Park Street, London, SE1 9BL",,51.507004,-0.097743
8023672,"Nineteen Twenty ","London ","19/20 Great Sutton Street, Clerkenwell",,51.52322,-0.100609
805913,"Skills Matter","London EC1V7DP","The Skills Matter eXchange","116-120 Goswell Road",51.524823,-0.099109
813778,"Hoop and Grapes","City of London","80 Farringdon Street ","EC4A 4BL ",51.516402,-0.104873
815343,"Wahoo Sports Bar - Putney","London SW15 1SL","14 Putney High St","Upstairs where it's quieter",51.473697,-0.24902
8226872,"Oracle Corporation UK Ltd","London","One South Place, London, EC2M 2RB",,51.519184,-0.086995
8285102,"Google Campus","EC2A 4BX","4-5 Bonhill Street",,51.52272,-0.085348
8287592,"ONLINE","London","Cyberspace",,51.507336,-0.127683
8293452,"The George Inn","London","77 Borough High Street, Southwark,  SE1 1NH",,51.502567,-0.092188
835790,"Counting House Pub","London","50 Cornhill Rd","EC3V 3PD",51.513407,-0.085022
8399802,"13 Kingly Court","London"," W1B 5PW",,51.512341,-0.138734
8418232,"10gen London Office","London","2F-G, 5-25 Scrutton Street",,51.523361,-0.08379
845900,"01zero-one, Westminster Kingsway College","London","Hopkins Street","Soho",51.513109,-0.135035
849277,"LVPO Bar","London","50 Dean Street","Soho",51.512614,-0.131788
85217,"Earl's Court Exhibition Centre","London","Warwick Road","SW5 9TA",51.49233,-0.199735
852285,"Slug And Lettuce, ","London","Islington, London, N1 2XH ",,51.537294,-0.116067
8533712,"Edgar Wallace","Al","40 Essex Street, WC2R 3JE",,51.512691,-0.112831
8548412,"Facebook London","London","42 Earlham Street",,51.51384,-0.126126
857987,"ThoughtWorks UK Office","London","168 - 173 High Holborn","9th Floor, Berkshire House",51.517861,-0.10926
8593492,"Milk Bar, inside Grace ","London","42-44 Great Windmill Street, W1D 7NB",,51.511059,-0.134132
8598392,"Google London Campus","London","4-5 BONHILL STREET LONDON EC2A 4BX",,51.522724,-0.084817
8603892,"Westminster Millennium Pier","SW1A 0AA","Next to Westminster Bridge on the North bank of the Thames",,51.49984,-0.124663
865785,"UCL Chadwick Lecture Theatre","London","Gower St",,51.522644,-0.132834
870171,"London Java Community","London","PLEASE SEE END OF MEETING DESCRIPTION FOR LOCATION DETAILS",,51.500153,-0.126236
8764022,"Campus, powered by Google","London","4-5 Bonhill Street",,51.522721,-0.085348
887281,"Cellar bar at the Brook Green Hotel","London","170 Shepherds Bush Road","Hammersmith",51.497172,-0.223093
896087,"Hop Poles Bar & Pub","London","17-18 King Street","Hammersmith W6 0QS",51.492629,-0.227799
9096272,"Holborn Whippet Pub","London","25-29 Sicilian Avenue, Holborn, London, WC1A 2QH",,51.518375,-0.121336
9125102,"The Yorkshire Grey 2 Theobalds Road"," WC1X 8PN","London",,51.521519,-0.113884
9132042,"Fidelity Growth Partners Europe","London","25 Cannon Street",,51.513058,-0.095584
9281922,"The Lamb Brewery","London","9 Barley Mow Passage",,51.492363,-0.262531
9286362,"Grand Connaught Rooms,","London WC2B 5DA","61-65 Great Queen Street, Holborn, ",,51.515568,-0.120687
9303642,"UCL, Medical Sciences AV Hill Lecture Theatre, Medical Sciences Building","London","Malet Place, off Torrington Place, WC1E 6BT",,51.522484,-0.132641
941618,"The Porterhouse","London","21-22 Maiden Lane, Covent Garden, WC2E 7NA","WC2E 7NA",51.510472,-0.123808
9481792,"Tay Do Cafe","London, E2 8AG","65 Kingsland Road",,51.529736,-0.077611
953145,"Westminster Pier","London","Victoria Embankment","sw1a0aa",51.507064,-0.121839
9565212,"Bloomberg","London","50 Finsbury Square, EC2A 1HD",,51.520401,-0.087082
96579,"Olympia 2","London","Near Olympia tube station",,51.52,-0.1
9695352,"OpenCredo","London","5-11 Lavington Street, ",,51.508244,-0.316883
9710642,"Central London Venue - To be announced soon!","London","London",,51.507336,-0.127683
9853252,"Whittaker House","London","2 Whittaker Avenue, TW91EH ",,51.458755,-0.306908
9867902,"The Crypt","London","St James Church, Clerkenwell",,51.523991,-0.106335
9870852,"The Open Data Institute","London","3rd Floor","65 Clifton Street",51.50643,-0.12719
1002824,"The Kensington Close Hotel","London","Wrights Lane"," Kensington, W8 5SP",51.500033,-0.192926
10077632,"The Jugged Hare","London","49 Chiswell St., London, EC1Y 4SA",,51.520779,-0.090923
1008287,"MWB Liverpool Street","London","55 Old Broad Street",,51.516473,-0.083513
10173942,"Apex City of London Hotel  (New Bar Area)","London EC3N 4AX","1 Seething Lane",,51.510582,-0.07932
10185392,"Open Credo","SE1 0NZ, London","5-11 Lavington Street",,51.505108,-0.099677
10185422,"OpenCredo","London","5 - 11 Lavington Street, London, SE10NZ",,51.505241,-0.101121
10199082,"Firebox Café","Camden Town, London","108 Cromer St, WC1H ",,51.527653,-0.12351
10252182,"University of London Union (ULU)  ","London"," Malet Street, London, WC1E 7HY ",,51.521408,-0.13024
1026588,"Hilton London Metropole","London","225 Edgware Road,W2",,51.519077,-0.168782
10316822,"Crowne Plaza London - The City","London","19 New Bridge Street",,51.513943,-0.10444
10323572,"Fleet River Bakery","London","71 Lincoln's Inn Fields, WC2A 3JF",,51.515709,-0.117884
10336352,"Basho Technologies Ltd","London","61 Rivington Street",,51.526176,-0.080659
10351432,"The Perseverance ","London","63 Lamb's Conduit Street, WC1N 3NB",,51.522274,-0.11885
10375152,"THE VICTORIA AND ALBERT MUSEUM","London","SOUTH KENSINGTON SW7 2RL",,51.496819,-0.172531
1040306,"The Skills Matter eXchange","London","116-120 Goswell Road","EC1V 7DP",51.524521,-0.099231
1044625,"Hilton Metropole Hotel","London","Edgware Road",,51.518966,-0.168643
1047572,"29 London Fruit & Wool Exchange ","London","Brushfield Street "," E1 6EU ",51.518925,-0.078963
1048496,"Astoria","Stockholm","Stockholm 114 39","Nybrogatan 15",59.335557,18.077456
1048498,"Clockhouse at the Ericsson Conference Centre","Stockholm","Götalandsvägen 230","12544 Stockholm",59.280293,18.004006
10494552,"81 Leonard Street Events","London, EC2A 4QS","81 Leonard Street",,51.524712,-0.083073
10558052,"NESTA","London","1 Plough Place, EC4A 1DE",,51.51672,-0.108908
1057276,"The Crown Tavern","London","43 Clerkenwell Green","EC1R 0EB",51.522906,-0.105205
1059209,"Hilton Boston Logan Airport","Marbella","One Hotel Drive",,36.527049,-4.893847
1059212,"RSA","London","8 John Adam Street",,51.509035,-0.123241
1059214,"Inter Expo","Sofia","Centre",,42.678611,23.320556
1059217,"Seminaris Campushotel Berlin ","Berlin","Takustraße 39 ",,52.455704,13.294459
1059221,"The Clarion Congress Hotel","Prague","Freyova 33",,50.106316,14.502606
1059223,"IBBT Zuiderpoort Office Park ","Ghent","Gaston Crommenlaan 8 (bus 102)",,51.036245,3.735427
1062684,"The Bell Pub","London","50 Middlesex Street","E1 7EX",51.515803,-0.075801
10630452,"3rd Floor Space, Google Campus, ","London","4-5 Bonhill Street, London, EC2A 4BX",,51.522694,-0.085303
10634122,"Tingewick Hall, John Radcliffe Hospital","Oxford","Headington, OX3 9DU",,51.76387,-1.219806
10650782,"Modern Jago (gallery space above)","London","Club Row, Arnold Circus, E2 7ES",,51.526333,-0.074826
10667672,"Royal Festival Hall South Bank Centre","London","Royal Festival Hall South Bank Centre  Level 4 - Green Side Belvedere Road SE1 8XX",,51.505775,-0.116837
1067281,"Hilton London Metropole Hotel","Paddington","225 Edgeware Road","London W2 1JU",51.519077,-0.168782
10700952,"dirty dick pub","London","202 Bishopsgate  London EC2M 4NR",,51.518066,-0.07959
10791882,"Grand Connaught Rooms","London","61-65 Great Queen Street, Holborn, WC2B 5DA ",,51.515686,-0.120627
1080177,"Krakow User Group Meeting Venue","Kraków","Al. 3 Maja 9","Room 126.",50.060234,19.919951
1080178,"Kreditor headquarters","Stockholm","St Eriksgatan 117",,59.347094,18.03991
10803772,"Level 39 ","London","One Canada Square, Canary Wharf, E14 5AB",,51.504955,-0.01945
10804032,"Imperial College London","London","Prince Consort Road, South Kensington, SW7 2BP",,51.499844,-0.177209
10817332,"National Hall Olympia","London","Hammersmith Road, West Kensington, W14 8UX",,51.49698,-0.209884
10881482,"Radisson BLU Portman Hotel","London, W1H 7BG","22 Portman Square, ",,51.516087,-0.156455
10894442,"Bernard's Inn Hall ","London","Holborn EC1N 2HH",,51.51754,-0.109782
1093733,"The Counting House pub","London","50 Cornhill Road, Bank",,51.508129,-0.128005
1095331,"UCL University","London","Gower Street, WC1E 6BT",,51.522644,-0.132834
11044852,"Telefonica Digital  "," W1B 5AN London"," 20 Air Street ",,51.510632,-0.136521
1104572,"The Elgin","London","96 Ladbrooke Grove","W11 1PY",51.516054,-0.209067
1106260,"Victoria and Albert Museum ","London ","Cromwell Road ","SW7 2RL",51.494934,-0.184045
1106260,"Victoria and Albert Museum ","London ","Cromwell Road ","SW7 2RL",51.496296,-0.172072
11103902,"The Barrowboy & Banker","London","6-8 Borough High Street,   SE1 9QQ",,51.50626,-0.08884
1113633,"The Shooting Star","London E1 7JF","125-129 Middlesex St",,51.51685,-0.07702
11154212,"Rockwell House Studios (Fri) + Method Offices @ the Tea Building (Sat)","London","56 Shoreditch High Street, London, E1 6PQ",,51.52383,-0.076979
11195852,"Doggetts Coat and Badge","Central London","1 Blackfriars Bridge SE1 9UD London",,51.509819,-0.104189
11204992,"online","London","online",,51.490025,-0.132004
11231942,"Royal Astronomical Society","London","Burlington House, Piccadilly,  W1J 0BQ",,51.508537,-0.13927
11231942,"Royal Astronomical Society","London","Burlington House, Piccadilly,  W1J 0BQ",,51.508617,-0.139488
11231942,"Royal Astronomical Society","London","Burlington House, Piccadilly,  W1J 0BQ",,51.508671,-0.139601
11319182,"News International","London","3 Thomas More Square London E98 1XY",,51.508415,-0.068952
1134655,"San Francisco Bay Area","San Francisco","San Francisco Bay Area",,37.853333,-122.3675
1136882,"Southbank Centre ","London SE1 8XX","Southbank Centre Square","Belvedere Road",51.507739,-0.099049
1138748,"The Marylebone","London ","93 Marylebone High Street ","W1U 4RE",51.519941,-0.15182
11430282,"Tech Cube","Edinburgh","1 Summerhall Place, EH9",,55.939285,-3.182142
1148722,"Caesar Room, Imperial Hotel","London ","Russell Square","WC1B 5BB",51.521905,-0.124066
1156315,"The Walrus and Carpenter","London","45 Monument Street, EC3R 8BU ",,51.509449,-0.084481
1158515,"The New Moon","City of London","88 Gracechurch Street","EC3V 0DN",51.51289,-0.084413
11629722,"Google Campus 3rd Floor","London EC2A 4BX","4-5 Bonhill Street",,51.522709,-0.085336
11654212,"The Horse","London","124 Westminster Bridge Road, Waterloo, London SE1 7XG",,51.497208,-0.109586
11661062,"meeting place to be announced","London","Address tba",,51.507336,-0.127683
1166953,"indigO2 at The O2 Arena","Greenwich","Peninsula Square","North Greenwich",51.47879,-0.010677
11671202,"Bush Hall","London","310 Uxbridge Rd  London, Greater London W12 7LJ",,51.506283,-0.231487
11692622,"Google Campus ","London","4-5 Bonhill Street, EC2A 4BX",,51.522709,-0.085336
11698192,"Club Workspace","SE1 3ER","Weston Street, London, ",,51.50108,-0.085582
11725832,"London School of Economics, Sheikh Zayed Theatre, New Academic Bldg, ","London","Sardinia Street, WC2A",,51.515228,-0.117524
11749052,"Mind Candy ","London","15 bonhill street london ec2a 4dn",,51.523033,-0.085178
11749332,"Slug and Lettuce","London","19–20 Hanover Street, W1S 1YR",,51.513832,-0.141772
1176166,"Slaughtered Lamb","London EC1V 0DX","34-35 Great Sutton Street",,51.5235,-0.100178
1178561,"The Queen Elizabeth II Conference Centre","London","Broad Sanctuary","Westminster, SW1P 3EE",51.50008,-0.127838
11801112,"Imperial college","London","Room TBD",,51.517097,-0.146084
11818032,"Tate Modern","London","bankside, SE1 9TG, London",,51.508167,-0.095161
11824122,"Darwin B40 Lecture Theatre, UCL","London","Gower Street, London, WC1E 6BT",,51.522484,-0.132641
11836342,"London Olympia Conference Centre","W14 8UX","Hammersmith Road, London",,51.494667,-0.212373
11877292,"BCS, The Chartered Institute for IT"," WC2E 7HA","First Floor, The Davidson Building, 5 Southampton Street, London",,51.510826,-0.121762
11928892,"Merchant Venturers Building","Bristol","University of Bristol",,51.45797,-2.601474
1195004,"Skinkers","London SE1 2SZ","42 Tooley Street",,51.504918,-0.08387
1195147,"PINEWOOD FILM STUDIOS","Iver Heath","PINEWOOD ROAD","SL0 0NH",51.544235,-0.530871
11965052,"iBurbia Studios","London","3 Heathfield Terrace Chiswick London W4 4JE",,51.491634,-0.26343
11996992,"BrewDog Shoreditch","London","51-55 Bethnal Green Rd, London E1 6LA, United Kingdom",,51.523838,-0.074589
12012142,"Online Webinar","London","Online Webinar",,51.511215,-0.119824
12027492,"SSEES School of Slavonic and Eastern European Studies ","London, WC1H 0BE","16 TAVITON STREET, room #433",,51.525372,-0.131554
12049722,"The Wayra Academy","London","2-10 Capper Street, WC1E 6JA",,51.52253,-0.135579
12081002,"Coco Momo Cafe Bar, Holborn","London","64, Theobalds Road, WC1X 8SF",,51.520794,-0.116825
12104282,"Google Campus - Ground Floor","London","4-5 Bonhill Street, London, UK, London",,51.522709,-0.085336
12123712,"Makers Academy","London EC1Y 1AA","25 City Road,  4th Floor",,51.522995,-0.08713
12140722,"Level 39 Technology Accelerator at Canary Wharf","London E14","One Canada Square",,51.505001,-0.019611
1215891,"Princi  Italian Deli and Bakery","London","135 Wardour Street Soho, London W1F 0UT",,51.514169,-0.134548
12197842,"Headrooms","London","1-2 St John’s Path, Clerkenwell, EC1M4DD",,51.521866,-0.104053
12230552,"Arrows Group","London","23 Wootton Street",,51.504055,-0.108323
12258622,"Tobacco Dock","London","Porter's Walk, Wapping E1W 2SF",,51.508308,-0.05928
1229420,"The Ledger Building ","London","4 Hertsmere Rd ","Canary Wharf",51.507624,-0.025106
12312882,"Novotel Tower Hill","London","EC3N 2NR",,51.510647,-0.077325
1232158,"Centre for Creative Collaboration","London","16 Acton Street","16 Acton Street, London WC1X 9NG",51.528741,-0.116529
12364772," Mary Ward House Conference and Exhibition Centre","London","Bloomsbury",,51.521015,-0.130518
1236675,"SkillsMatter","London EC1V 7DP","116-120 Goswell Road","116-120 Goswell Road",51.52653,-0.100107
12371662,"JustAddRed","London","81 Leonard Street, EC2A 4QS",,51.524712,-0.083073
12405302,"Minster Exchange ","London","Minster Pavement, Mincing Lane, EC3R 7PP",,51.511612,-0.080728
12503012,"London Hackspace","London","447 Hackney Road, E2 9DY",,51.532082,-0.060795
12563952,"Asadal","London, WC1V 7DA","227 High Holborn",,51.517811,-0.117946
12573452,"Wolfson Theatre","London","Lower Ground Floor, New Academic Building, 54 Lincolns Inn Fields, London, WC2A 3LJ",,51.515541,-0.118469
12579232,"Bloomberg SPACE","EC2A 1HD London","50 Finsbury Square ",,51.520401,-0.087082
12597162,"Mountbatten Building 59","Southampton","University of Southampton, SO17",,50.936871,-1.396931
12604482,"College Arms","London","18 Store Street, WC1E 7DH",,51.51976,-0.131739
12622432,"Busaba Eathai","London","Old Street 319 Old Street London, EC1V 9LE",,51.525307,-0.091201
12641942,"Rutland Arms","Sheffield - S1 2BS","Brown Street",,53.376888,-1.466169
12660772,"Crypt on the Green","London","St James Clerkenwell, Clerkenwell Close, EC1R 0EA",,51.523354,-0.105433
1269832,"The Royal Society","London","6 - 9 Carlton House Terrace","SW1Y 5AG ",51.506312,-0.13208
12705882,"London School of Economics, New Theatre, East Building","London","Houghton Street, WC2A 2AE",,51.513634,-0.116773
12737932,"Financial Times - FT Offices, Southwark Bridge","London","One Southwark Bridge, 6th floor SE1 9HL ",,51.507465,-0.09442
12780672,"Visual DNA","London","67-71 Shoreditch High Street London",,51.524128,-0.076224
12843772,"The George on the Strand","London","213 Strand, London WC2R 1AP",,51.513088,-0.112993
12860062,"Anatomy G29 JZ Young Lecture Theatre, ","London","UCL, London",,51.524349,-0.134458
12873722,"Exeter, Glasgow, Leicester, York","London","Skype",,51.511215,-0.119824
12875162,"Health and Social Care Information Centre","Leeds","Boar Lane, LS1",,53.795822,-1.544769
12878762,"Timber Yard","London","61-67 Old Street, London EC1V 9HW",,51.524231,-0.09643
12878792,"Timber Yard","London","61-67 Old Street",,51.52423,-0.09643
12895732," The Argyle","London","1 Greville Street, London, EC1N 8PQ ",,51.519157,-0.108518
12897552,"Hotel Novotel - Bank Suite","London","10 Pepys Street, London, EC3N 2NR",,51.510811,-0.077375
12919932,"Red Hat London Office","London","64 Baker Street, 4th Floor",,51.519157,-0.156212
12920142,"Red Hat London Office","London","64 Baker Street, 4th Floor,",,51.519157,-0.156212
1292646,"Royal Geographic Society","London","Next to Hyde Park ",,51.512837,-0.161449
12974312,"Pinewood Studios","Slough","Pinewood Road, Iver, Buckinghamshire, SL0 0NH",,51.545315,-0.531002
1298005,"HP offices","London","88 Wood street","EC2V 7QT",51.517296,-0.093673
13032532,"Expedia","London","Angel Building, 407 St John St, London, England EC1V",,51.526794,-0.098381
1305028,"Institute of Psychiatry","Camberwell","De Crespigny Park",,51.470378,-0.090302
1308323,"Novotel - W6 8DR","Hammersmith","1 Shortlands ","Hammersmith International Centre",51.491457,-0.219424
13145892,"iMakr Store","London","79 Clerkenwell road EC1R 5AR",,51.521988,-0.108785
13167712,"Watermans Art Centre on the river","Brentford","40 High Street Brentford TW8 0DS",,51.48571,-0.298905
13191472,"Cafe – Campus London, 4-5 Bonhill Street, London EC2A 4BX","London","4-5 Bonhill Street",,51.522709,-0.085336
13196812,"shutterbug ","London","1 Rivington Place, London, EC2A 3BA",,51.526562,-0.079999
13220332,"The Work Foundation","London","21 Palmer Street, SW1H 0AD",,51.499004,-0.135449
1326207,"Italian cultural institute","London","39 Belgrave Square ","SW1X 8NX ",51.49945,-0.152046
13264312,"Hackney Community College","London","Shoreditch Campus, Falkirk St, N1 6HQ",,51.530708,-0.078284
1328124,"The Red Lion pub","London","Kingly Street","W1B 5PP",51.512781,-0.139465
13299022,"Mozilla Office London","London","101 St Martin's Ln",,51.510372,-0.127545
13368692,"Skype London Office","London","2 Waterhouse Square, 138 Holborn, London, EC1N 2ST",,51.51886,-0.109649
13417662,"Horwood House","Milton Keynes","Little Horwood, Milton Keynes, Buckinghamshire MK17 0PH",,51.958839,-0.843194
1343566,"Zenika","Paris","28 rue de Châteaudun","75009",48.86,2.34
13439322,"Makeshift HQ #0002 (not the old one)","London","12 Mallow Street London EC1Y 8RQ",,51.525017,-0.088886
1347106,"CONWAY HALL","London","25 RED LION LANE SQUARE",,51.519381,-0.117093
1348151,"Epsom Playhouse","Epsom KT18 5AL","Ashley Road ",,51.323033,-0.261507
13536652,"Electron Building, Harwell Science & Innovation Campus","Didcot","Fermi Ave, Harwell, OX11 0QR",,51.575726,-1.312306
13546832,"outside Barbican Tube Station","London EC1A 4JA","135 Aldersgate Street, The City",,51.520157,-0.097474
13620452,"Camden Collective, ","London","37 Camden High Street, NW1 7JE",,51.535019,-0.139323
1364463,"holland park","London","kyoto garden","W8 6LU",51.502384,-0.205651
13670472,"South Place Hotel","London","3 South Place, EC2M 2AF",,51.518993,-0.086544
13680592,"Royal Society of Chemistry","London W1J 0BA","Burlington House, Picadilly",,51.508671,-0.139601
13716712,"42 Princelet Street","London","Shoreditch, E1 5LP",,51.522873,-0.077742
13757312,"Arcola Theatre","London","24 Ashwin Street  Dalston, E8 3DL    ",,51.546875,-0.075023
1379781,"Selfridges","London","400 Oxford Street",,51.514958,-0.144463
1380339,"Kings Place","London","90 York Way",,51.358568,-0.305431
13835092,"The Clubhouse London","London","11-14 Grafton Street, Greater London, W1S 4EW",,51.510208,-0.143303
13869982,"Harwell Science and Innovation Campus","Didcot","Electron Building, Fermi Avenue , OX11 0QR ",,51.576054,-1.312873
13902242,"Social Care Institute for Excellence","London","2-4 Cockspur St, SW1Y 5BH",,51.507751,-0.129686
1392263,"The Tower Guoman","London","St. Katharine's Way","E1W 1LD",51.508462,-0.07345
13923692,"Novotel Leeds Centre","Leeds","4 Whitehall Quay",,53.795254,-1.552516
13924532,"Leeds City Museum","Leeds","Millenium Square, LS2 8BH",,53.800964,-1.548059
13931072,"Cow & Coffee Bean","London","Regents Park, NW1 4NU",,51.532692,-0.141995
1393909,"seven dials club","London","42, Earlham st","Covent Garden",51.513825,-0.126325
13951032,"Alumni Theatre, Lower Ground Floor, New Academic Building","London","54 Lincoln's Inn Fields London, Greater London WC2A 3LJ",,51.515312,-0.117738
13954812,"UCL - Christopher Ingold XLG1 LT","WC1H 0AJ","Christopher Ingold Building, 20 Gordon Street, London",,51.524376,-0.131734
13955372,"Level39, One Canada Square,","London","Canary Warf, London",,51.504955,-0.01945
